Date,Open,High,Low,Close,Adj Close,Volume
2005-04-04,14.037500,14.132500,14.005000,14.125000,11.203773,869600
2005-04-05,14.125000,14.187500,14.105000,14.185000,11.251365,520800
2005-04-06,14.225000,14.257500,14.155000,14.190000,11.255332,1458400
2005-04-07,14.212500,14.292500,14.172500,14.292500,11.336637,823600
2005-04-08,14.275000,14.300000,14.162500,14.162500,11.233515,690000
2005-04-11,14.225000,14.225000,14.147500,14.167500,11.237484,302000
2005-04-12,14.162500,14.262500,14.027500,14.225000,11.283093,951600
2005-04-13,14.225000,14.232500,14.055000,14.097500,11.181961,535200
2005-04-14,14.100000,14.115000,13.942500,13.982500,11.090745,1318800
2005-04-15,13.925000,13.965000,13.737500,13.742500,10.900382,1449600
2005-04-18,13.767500,13.832500,13.700000,13.775000,10.926161,1699600
2005-04-19,13.840000,13.862500,13.770000,13.845000,10.981681,1039200
2005-04-20,13.875000,13.897500,13.650000,13.662500,10.836927,1001200
2005-04-21,13.837500,13.975000,13.777500,13.962500,11.074880,1575200
2005-04-22,13.925000,13.962500,13.755000,13.850000,10.985648,1053600
2005-04-25,13.942500,14.005000,13.910000,13.975000,11.084796,585600
2005-04-26,13.925000,14.022500,13.860000,13.867500,10.999529,712800
2005-04-27,13.787500,13.945000,13.750000,13.907500,11.031256,1174800
2005-04-28,13.875000,13.885000,13.725000,13.737500,10.896414,938800
2005-04-29,13.817500,13.912500,13.685000,13.900000,11.025303,796400
2005-05-02,13.937500,13.980000,13.867500,13.980000,11.088765,684000
2005-05-03,13.962500,14.032500,13.902500,14.010000,11.112558,995200
2005-05-04,14.012500,14.110000,13.952500,14.087500,11.174031,598400
2005-05-05,14.112500,14.140000,14.005000,14.080000,11.168084,604800
2005-05-06,14.175000,14.187500,14.037500,14.037500,11.134371,632800
2005-05-09,14.087500,14.147500,14.040000,14.137500,11.213693,809600
2005-05-10,14.087500,14.087500,13.960000,13.995000,11.100661,2122800
2005-05-11,14.000000,14.107500,13.902500,14.100000,11.183946,574000
2005-05-12,14.100000,14.122500,13.932500,13.962500,11.074880,439600
2005-05-13,14.000000,14.037500,13.850000,13.950000,11.064966,696800
2005-05-16,13.962500,14.080000,13.937500,14.072500,11.162133,600400
2005-05-17,14.012500,14.157500,13.987500,14.132500,11.209718,486000
2005-05-18,14.205000,14.312500,14.182500,14.287500,11.332668,1624400
2005-05-19,14.325000,14.360000,14.282500,14.350000,11.382241,846000
2005-05-20,14.352500,14.352500,14.275000,14.337500,11.372328,837200
2005-05-23,14.362500,14.435000,14.317500,14.385000,11.410006,2313600
2005-05-24,14.385000,14.415000,14.330000,14.375000,11.402068,1064800
2005-05-25,14.460000,14.460000,14.292500,14.362500,11.392156,1025200
2005-05-26,14.412500,14.447500,14.395000,14.437500,11.451648,744000
2005-05-27,14.437500,14.450000,14.397500,14.450000,11.461560,1250000
2005-05-31,14.687500,14.687500,14.345000,14.345000,11.378278,813600
2005-06-01,14.345000,14.510000,14.337500,14.460000,11.469492,2941200
2005-06-02,14.462500,14.515000,14.425000,14.512500,11.511134,4061200
2005-06-03,14.500000,14.515000,14.362500,14.395000,11.417940,870800
2005-06-06,14.395000,14.422500,14.337500,14.407500,11.427849,1064400
2005-06-07,14.440000,14.542500,14.400000,14.410000,11.429833,831200
2005-06-08,14.462500,14.470000,14.335000,14.375000,11.402068,779200
2005-06-09,14.362500,14.455000,14.310000,14.445000,11.457595,910400
2005-06-10,14.445000,14.475000,14.295000,14.385000,11.410006,582000
2005-06-13,14.375000,14.465000,14.325000,14.417500,11.435782,678800
2005-06-14,14.395000,14.460000,14.362500,14.400000,11.421899,1120800
2005-06-15,14.455000,14.487500,14.337500,14.425000,11.441733,806000
2005-06-16,14.437500,14.495000,14.427500,14.485000,11.489323,850800
2005-06-17,14.575000,14.580000,14.497500,14.525000,11.521049,726000
2005-06-20,14.475000,14.560000,14.460000,14.522500,11.519070,594400
2005-06-21,14.490000,14.512500,14.422500,14.452500,11.488460,670400
2005-06-22,14.482500,14.520000,14.395000,14.467500,11.500385,862000
2005-06-23,14.445000,14.460000,14.250000,14.260000,11.335444,1645600
2005-06-24,14.260000,14.270000,14.125000,14.125000,11.228127,918400
2005-06-27,14.155000,14.180000,14.100000,14.137500,11.238068,907200
2005-06-28,14.187500,14.302500,14.172500,14.297500,11.365251,792000
2005-06-29,14.317500,14.317500,14.217500,14.230000,11.311596,670000
2005-06-30,14.275000,14.280000,14.097500,14.125000,11.228127,1274000
2005-07-01,14.152500,14.212500,14.130000,14.150000,11.248001,1424800
2005-07-05,14.137500,14.312500,14.137500,14.300000,11.367240,812400
2005-07-06,14.295000,14.305000,14.147500,14.162500,11.257934,614800
2005-07-07,14.050000,14.217500,14.047500,14.217500,11.301657,799600
2005-07-08,14.217500,14.422500,14.175000,14.402500,11.448716,867600
2005-07-11,14.437500,14.527500,14.420000,14.500000,11.526221,1270400
2005-07-12,14.500000,14.590000,14.467500,14.537500,11.556031,849600
2005-07-13,14.545000,14.570000,14.500000,14.557500,11.571925,443600
2005-07-14,14.662500,14.695000,14.570000,14.610000,11.613665,870800
2005-07-15,14.625000,14.635000,14.550000,14.612500,11.615648,721200
2005-07-18,14.575000,14.612500,14.540000,14.560000,11.573917,444800
2005-07-19,14.565000,14.707500,14.565000,14.677500,11.667315,846400
2005-07-20,14.635000,14.770000,14.587500,14.720000,11.701103,732000
2005-07-21,14.747500,14.762500,14.630000,14.652500,11.647445,674400
2005-07-22,14.710000,14.747500,14.637500,14.732500,11.711038,751200
2005-07-25,14.740000,14.792500,14.650000,14.700000,11.685205,685600
2005-07-26,14.712500,14.752500,14.675000,14.717500,11.699115,836400
2005-07-27,14.777500,14.790000,14.690000,14.780000,11.748796,1027600
2005-07-28,14.812500,14.882500,14.757500,14.875000,11.824309,701200
2005-07-29,14.862500,14.862500,14.725000,14.742500,11.718988,674400
2005-08-01,14.780000,14.797500,14.735000,14.750000,11.724947,666400
2005-08-02,14.782500,14.875000,14.775000,14.840000,11.796488,1226000
2005-08-03,14.840000,14.882500,14.805000,14.877500,11.826298,574000
2005-08-04,14.837500,14.847500,14.697500,14.725000,11.705077,1041600
2005-08-05,14.712500,14.737500,14.637500,14.662500,11.655397,470800
2005-08-08,14.715000,14.722500,14.600000,14.627500,11.627571,490000
2005-08-09,14.695000,14.752500,14.662500,14.747500,11.722961,615200
2005-08-10,14.795000,14.852500,14.637500,14.670000,11.661355,1154800
2005-08-11,14.717500,14.785000,14.660000,14.772500,11.742837,897600
2005-08-12,14.740000,14.740000,14.625000,14.670000,11.661355,514800
2005-08-15,14.687500,14.760000,14.632500,14.735000,11.713025,542000
2005-08-16,14.712500,14.720000,14.527500,14.527500,11.548079,2079600
2005-08-17,14.535000,14.625000,14.517500,14.565000,11.577892,447200
2005-08-18,14.535000,14.615000,14.505000,14.562500,11.575902,923600
2005-08-19,14.607500,14.637500,14.550000,14.562500,11.575902,540800
2005-08-22,14.600000,14.670000,14.500000,14.575000,11.585838,961200
2005-08-23,14.580000,14.780000,14.477500,14.537500,11.556031,720800
2005-08-24,14.522500,14.615000,14.412500,14.412500,11.456670,734000
2005-08-25,14.455000,14.487500,14.427500,14.462500,11.496414,1126400
2005-08-26,14.442500,14.472500,14.365000,14.387500,11.436793,1997600
2005-08-29,14.312500,14.522500,14.312500,14.500000,11.526221,576800
2005-08-30,14.475000,14.475000,14.327500,14.412500,11.456670,6110000
2005-08-31,14.437500,14.625000,14.375000,14.625000,11.625586,612000
2005-09-01,14.590000,14.642500,14.520000,14.562500,11.575902,650800
2005-09-02,14.562500,14.600000,14.510000,14.517500,11.540134,634400
2005-09-06,14.570000,14.735000,14.570000,14.725000,11.705077,1036400
2005-09-07,14.692500,14.777500,14.675000,14.750000,11.724947,1260800
2005-09-08,14.725000,14.757500,14.672500,14.712500,11.695136,2899600
2005-09-09,14.750000,14.842500,14.725000,14.812500,11.774630,570800
2005-09-12,14.825000,14.840000,14.785000,14.800000,11.764695,558800
2005-09-13,14.762500,14.802500,14.682500,14.712500,11.695136,556000
2005-09-14,14.712500,14.770000,14.602500,14.637500,11.635522,1582800
2005-09-15,14.725000,14.725000,14.582500,14.625000,11.625586,1039600
2005-09-16,14.697500,14.730000,14.625000,14.720000,11.701103,594800
2005-09-19,14.705000,14.710000,14.592500,14.637500,11.635522,629600
2005-09-20,14.667500,14.712500,14.517500,14.540000,11.558017,937600
2005-09-21,14.480000,14.530000,14.415000,14.450000,11.486475,1228000
2005-09-22,14.440000,14.530000,14.387500,14.500000,11.526221,910000
2005-09-23,14.477500,14.552500,14.437500,14.515000,11.538144,669200
2005-09-26,14.525000,14.540000,14.382500,14.450000,11.525980,631600
2005-09-27,14.457500,14.520000,14.400000,14.462500,11.535953,742000
2005-09-28,14.500000,14.525000,14.405000,14.475000,11.545923,790000
2005-09-29,14.425000,14.602500,14.390000,14.575000,11.625684,1136400
2005-09-30,14.570000,14.645000,14.535000,14.645000,11.681525,752000
2005-10-03,14.650000,14.665000,14.542500,14.562500,11.615715,579600
2005-10-04,14.612500,14.612500,14.412500,14.425000,11.506042,716400
2005-10-05,14.430000,14.442500,14.232500,14.232500,11.352493,704000
2005-10-06,14.237500,14.322500,14.072500,14.200000,11.326571,795200
2005-10-07,14.282500,14.282500,14.182500,14.237500,11.356483,440000
2005-10-10,14.220000,14.260000,14.137500,14.160000,11.294666,704400
2005-10-11,14.215000,14.237500,14.117500,14.137500,11.276719,548000
2005-10-12,14.100000,14.205000,14.035000,14.075000,11.226864,627600
2005-10-13,14.037500,14.160000,14.012500,14.087500,11.236835,811600
2005-10-14,14.162500,14.227500,14.070000,14.225000,11.346508,579200
2005-10-17,14.200000,14.252500,14.175000,14.242500,11.360471,528000
2005-10-18,14.237500,14.245000,14.115000,14.125000,11.266742,920000
2005-10-19,14.050000,14.337500,14.040000,14.337500,11.436243,661600
2005-10-20,14.350000,14.372500,14.100000,14.172500,11.304640,1713200
2005-10-21,14.230000,14.260000,14.107500,14.150000,11.286688,950400
2005-10-24,14.200000,14.345000,14.175000,14.337500,11.436243,650400
2005-10-25,14.312500,14.350000,14.210000,14.312500,11.416308,741600
2005-10-26,14.287500,14.390000,14.220000,14.235000,11.354486,694400
2005-10-27,14.250000,14.252500,14.055000,14.075000,11.226864,534800
2005-10-28,14.157500,14.270000,14.080000,14.270000,11.382403,531600
2005-10-31,14.342500,14.425000,14.325000,14.347500,11.444221,649600
2005-11-01,14.312500,14.370000,14.267500,14.300000,11.406334,873600
2005-11-02,14.307500,14.442500,14.270000,14.442500,11.519997,671200
2005-11-03,14.537500,14.582500,14.482500,14.525000,11.585806,3156000
2005-11-04,14.560000,14.570000,14.477500,14.537500,11.595777,575600
2005-11-07,14.552500,14.597500,14.500000,14.555000,11.609737,933600
2005-11-08,14.532500,14.572500,14.512500,14.540000,11.597769,661600
2005-11-09,14.545000,14.622500,14.507500,14.537500,11.595777,2026400
2005-11-10,14.560000,14.697500,14.490000,14.682500,11.711435,837200
2005-11-11,14.710000,14.732500,14.667500,14.712500,11.735359,640800
2005-11-14,14.730000,14.750000,14.665000,14.675000,11.705449,1121200
2005-11-15,14.710000,14.765000,14.635000,14.685000,11.713428,681200
2005-11-16,14.710000,14.742500,14.657500,14.742500,11.759295,854800
2005-11-17,14.787500,14.837500,14.735000,14.825000,11.825100,762000
2005-11-18,14.872500,14.922500,14.810000,14.895000,11.880928,712800
2005-11-21,14.930000,15.002500,14.887500,15.002500,11.966679,587600
2005-11-22,14.980000,15.065000,14.940000,15.040000,11.996593,1232800
2005-11-23,15.060000,15.137500,15.030000,15.080000,12.028495,1447200
2005-11-25,15.120000,15.122500,15.075000,15.115000,12.056416,252000
2005-11-28,15.132500,15.132500,14.975000,15.010000,11.972662,1022000
2005-11-29,15.062500,15.097500,14.972500,14.982500,11.950730,1980800
2005-11-30,14.990000,15.042500,14.900000,14.900000,11.884926,1564000
2005-12-01,15.025000,15.107500,14.990000,15.097500,12.042454,1622800
2005-12-02,15.050000,15.120000,15.050000,15.092500,12.038468,4181600
2005-12-05,15.100000,15.105000,15.027500,15.050000,12.004569,660400
2005-12-06,15.132500,15.187500,15.060000,15.080000,12.028495,889600
2005-12-07,15.092500,15.100000,14.962500,15.005000,11.968673,1896000
2005-12-08,15.025000,15.077500,14.930000,14.992500,11.958702,690000
2005-12-09,15.087500,15.087500,14.962500,15.017500,11.978641,652800
2005-12-12,15.065000,15.080000,14.987500,15.047500,12.002575,936800
2005-12-13,15.037500,15.167500,15.000000,15.097500,12.042454,880800
2005-12-14,15.087500,15.215000,15.087500,15.170000,12.100287,808000
2005-12-15,15.180000,15.212500,15.112500,15.175000,12.104279,1378400
2005-12-16,15.212500,15.235000,15.115000,15.137500,12.074362,3599200
2005-12-19,15.162500,15.187500,15.050000,15.050000,12.004569,979600
2005-12-20,15.085000,15.100000,15.012500,15.055000,12.008557,1512800
2005-12-21,15.125000,15.157500,15.047500,15.065000,12.016534,1195200
2005-12-22,15.117500,15.150000,15.065000,15.150000,12.084331,1230400
2005-12-23,15.087500,15.130000,15.065000,15.112500,12.089331,694400
2005-12-27,15.162500,15.162500,14.940000,14.952500,11.961339,730800
2005-12-28,14.955000,15.017500,14.955000,14.975000,11.979336,598400
2005-12-29,15.000000,15.005000,14.900000,14.900000,11.919345,760400
2005-12-30,14.867500,14.882500,14.820000,14.820000,11.855342,1146000
2006-01-03,14.925000,15.112500,14.812500,15.090000,12.071333,2495600
2006-01-04,15.087500,15.180000,15.080000,15.170000,12.135329,1175200
2006-01-05,15.170000,15.202500,15.107500,15.165000,12.131334,972400
2006-01-06,15.260000,15.312500,15.195000,15.297500,12.237327,1220400
2006-01-09,15.317500,15.377500,15.292500,15.355000,12.283321,1756000
2006-01-10,15.300000,15.352500,15.287500,15.335000,12.267326,2008800
2006-01-11,15.392500,15.417500,15.327500,15.410000,12.327318,1766800
2006-01-12,15.387500,15.402500,15.295000,15.330000,12.263323,810000
2006-01-13,15.287500,15.357500,15.267500,15.320000,12.255322,1257200
2006-01-17,15.312500,15.312500,15.232500,15.290000,12.231329,1338400
2006-01-18,15.200000,15.267500,15.152500,15.207500,12.165330,1629200
2006-01-19,15.267500,15.357500,15.222500,15.305000,12.243324,896800
2006-01-20,15.297500,15.300000,15.015000,15.032500,12.025337,1262400
2006-01-23,15.075000,15.097500,15.012500,15.045000,12.035336,1724400
2006-01-24,15.125000,15.125000,15.027500,15.060000,12.047334,5595600
2006-01-25,15.097500,15.125000,14.932500,15.015000,12.011340,1529600
2006-01-26,15.100000,15.125000,15.025000,15.087500,12.069331,724000
2006-01-27,15.125000,15.250000,15.125000,15.232500,12.185325,1104400
2006-01-30,15.250000,15.287500,15.232500,15.250000,12.199327,1640800
2006-01-31,15.230000,15.242500,15.130000,15.130000,12.103332,1622000
2006-02-01,15.155000,15.220000,15.145000,15.217500,12.173329,1566400
2006-02-02,15.187500,15.200000,15.035000,15.077500,12.061337,1108000
2006-02-03,15.012500,15.060000,14.950000,14.992500,11.993334,2206400
2006-02-06,15.002500,15.017500,14.930000,14.977500,11.981334,1073600
2006-02-07,14.950000,14.975000,14.817500,14.865000,11.891341,950400
2006-02-08,14.912500,15.012500,14.875000,15.002500,12.001336,1047200
2006-02-09,15.037500,15.095000,14.945000,14.972500,11.977341,1029200
2006-02-10,14.962500,15.027500,14.850000,14.995000,11.995338,1084000
2006-02-13,14.955000,14.977500,14.870000,14.922500,11.937343,1687600
2006-02-14,14.937500,15.082500,14.900000,15.062500,12.049332,3425200
2006-02-15,15.062500,15.135000,15.005000,15.132500,12.105333,2202000
2006-02-16,15.162500,15.217500,15.112500,15.212500,12.169327,2573200
2006-02-17,15.162500,15.247500,15.147500,15.190000,12.151330,817600
2006-02-21,15.200000,15.240000,15.100000,15.107500,12.085333,2595200
2006-02-22,15.165000,15.250000,15.142500,15.210000,12.167328,1324000
2006-02-23,15.207500,15.252500,15.140000,15.175000,12.139335,786800
2006-02-24,15.207500,15.232500,15.152500,15.210000,12.167328,665200
2006-02-27,15.237500,15.310000,15.210000,15.262500,12.209327,884800
2006-02-28,15.237500,15.237500,15.075000,15.122500,12.097334,1234000
2006-03-01,15.130000,15.232500,15.100000,15.217500,12.173329,1119200
2006-03-02,15.165000,15.230000,15.125000,15.207500,12.165330,762000
2006-03-03,15.155000,15.305000,15.137500,15.167500,12.133329,1010800
2006-03-06,15.170000,15.185000,15.037500,15.080000,12.063335,604000
2006-03-07,15.050000,15.077500,14.992500,15.037500,12.029339,537600
2006-03-08,14.987500,15.130000,14.980000,15.107500,12.085333,864800
2006-03-09,15.130000,15.147500,15.007500,15.027500,12.021341,614400
2006-03-10,15.050000,15.150000,15.012500,15.125000,12.099331,612800
2006-03-13,15.150000,15.175000,15.092500,15.145000,12.115332,658800
2006-03-14,15.130000,15.287500,15.095000,15.282500,12.225326,745600
2006-03-15,15.292500,15.347500,15.232500,15.340000,12.271325,1471200
2006-03-16,15.350000,15.407500,15.332500,15.345000,12.275325,5767600
2006-03-17,15.387500,15.412500,15.337500,15.382500,12.305323,505200
2006-03-20,15.392500,15.415000,15.347500,15.377500,12.301318,1107600
2006-03-21,15.380000,15.440000,15.265000,15.275000,12.219326,1057600
2006-03-22,15.270000,15.377500,15.252500,15.365000,12.291323,1150000
